created_at,favorite_count,favorited,filter_level,lang,retweet_count,retweeted,source,text,rawtext,user_created_at,user_followers_count,user_location,user_lang,user_name,user_screen_name,user_time_zone,user_utc_offset,user_friends_count,geolocation,recordRetrieved,id_str,URL,dbSource,lat,lng
Mon Feb 11 07:24:56 +0000 2019,0,0,low,0,0,0,<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>,Im at Cesar EA Virata School of Business VSB in Quezon City,I'm at Cesar E.A. Virata School of Business (VSB) - @official_upd in Quezon City https://t.co/NUw5mCtspn https://t.co/5XnMjOsM9c,Fri Apr 22 07:45:14 +0000 2011,162,manila philippines,en,Lester Castro,retsel86,None,None,561,14.6552 121.073563,25:02.0,1.09486E+18,https://twitter.com/statuses/1094859815992598529,location2.db,14.6552,121.073563
Mon Feb 11 07:25:08 +0000 2019,0,0,low,0,0,0,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,Dangerous Territory for Democrats as Republicans Seize Venezuela Moment in Miami If President Trump helps force President Nicol s Maduro out of office Democrats fear it could transform Venezuelan Americans into loyal Go2,'Dangerous Territory' for Democrats as Republicans Seize Venezuela Moment in Miami: If President Trump helps force President Nicol s Maduro out of office Democrats fear it could transform Venezuelan Americans into loyal https://t.co/FdlvBNmhSN Go2: https://t.co/Cm8fkVLZ35 https://t.co/v5lMDlAZ2g,Fri Apr 14 22:11:00 +0000 2017,4351,San Francisco CA USA,en,Shaun Haines,HainesForSF,None,None,4511,37.73463382 -122.38731343,25:20.0,1.09486E+18,https://twitter.com/statuses/1094859865900478465,location2.db,37.73463382,-122.3873134
Mon Feb 11 07:35:20 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,eyes must look far ahead Ho Chi Minh City,'eyes must look far ahead' #vietnam #saigon #hcmc #hcmcity #hcmclife #travelasia #digitalnomad #colonialarchitecture #citysunset #vietnam #travelphotoblog @ Ho Chi Minh City https://t.co/q9LN8zUUAp,Fri Jan 01 09:48:41 +0000 2010,822,Jerusalem Israel,en,Omer Bar,omer_bar,None,None,692,10.81666667 106.63333333,35:26.0,1.09486E+18,https://twitter.com/statuses/1094862435889012736,location2.db,10.81666667,106.6333333
Mon Feb 11 07:08:14 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Top of the world Empire State Building,Top of the world. Empire State Building! . . . . . #empirestate #usa #newyorkcity #travelphotography #happy #newyork #brooklyn #beauty #manhattan #beautiful #style #love #photooftheday https://t.co/jOPIH1aqrH,Mon Apr 04 21:59:34 +0000 2011,237,tulsa ok,en,David Lackey Media,DLackeyMedia,None,None,76,40.74843498 -73.98536297,08:19.0,1.09486E+18,https://twitter.com/statuses/1094855612775743489,location2.db,40.74843498,-73.98536297
Mon Feb 11 08:20:02 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,it may be still not the full mountain but reminds me Why we came to Vancouver And why Im still living in this city,#mountainview it may be still not the full mountain but reminds me Why we came to Vancouver! And why I'm still living in this city! #mountainviews #moana #moana @ https://t.co/nLIpL5IugU,Tue Jul 09 23:56:49 +0000 2013,1599,Vancouver BC,en,YuliyaInopinaPR,YuliyaInopinaPR,None,None,5044,49.12660113 -122.83423057,20:07.0,1.09487E+18,https://twitter.com/statuses/1094873681912782848,location3.db,49.12660113,-122.8342306
Mon Feb 11 09:37:45 +0000 2019,0,0,low,0,0,0,<a href='http://www.propertywala.com/' rel='nofollow'>PropertyWala.com</a>,Platinum multi state chs ltd,Platinum multi state chs ltd #1BHK #Apartment #Flat #ForSale #DelhiCantt #NewDelhi #Residential #Property https://t.co/IPN4TqSuu0,Sat Nov 07 11:03:49 +0000 2009,4679,India,en,PropertyWala.com,propertiesindia,None,None,23,28.60373905 77.12299347,37:50.0,1.09489E+18,https://twitter.com/statuses/1094893239499440129,location3.db,28.60373905,77.12299347
Mon Feb 11 09:06:46 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,I do enjoy that breakfast is included as standard hamptonbyhilton I ve had the pleasure of staying at a few of their hotels now Hampton by Hilton Belfast City Centre,I do enjoy that breakfast is included as standard hamptonbyhilton I've had the pleasure of staying at a few of their hotels now. @ Hampton by Hilton Belfast City Centre https://t.co/BTdNVPbeII,Wed Jul 15 14:28:57 +0000 2015,1047,Edinburgh Scotland,en,Tuggy Tucks In,TuggyTucksIn,None,None,1406,54.59308 -5.93597,06:51.0,1.09489E+18,https://twitter.com/statuses/1094885444037144577,location3.db,54.59308,-5.93597
Mon Feb 11 09:06:51 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,with some birthday celebrations to my two brothers namesakes all the way andrewsearle London United Kingdom,#kickinitdown with some birthday celebrations to my two brothers namesakes all the way andrew_searle_ @iamunorthodox . . . . . #friends #family #friendsforlife @ London United Kingdom https://t.co/C0ShgHXp2C,Sun Apr 05 13:19:46 +0000 2015,698,London England,en,Onyx Stone,iamonyxstone,None,None,1187,51.50711486 -0.12731805,06:56.0,1.09489E+18,https://twitter.com/statuses/1094885463377235968,location3.db,51.50711486,-0.12731805
Mon Feb 11 08:23:54 +0000 2019,0,0,low,0,0,0,<a href='https://www.careerarc.com' rel='nofollow'>CareerArc 2.0</a>,Emerson Electric Co is looking for teammates like you See our latest job openings including Customs Technical Inspection Specialist via the link in our bio stanbul,Emerson Electric Co is looking for teammates like you. See our latest job openings including 'Customs Technical Inspection Specialist' via the link in our bio. #Istanbul stanbul,Thu Jun 25 04:43:51 +0000 2009,644,Turkey,en,TMJ-TUR Jobs,tmj_tur_jobs,None,None,486,41.0082376 28.9783589,23:59.0,1.09487E+18,https://twitter.com/statuses/1094874654617915393,location3.db,41.0082376,28.9783589
Mon Feb 11 06:56:36 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,So much snow falling in the Seattle area Its making me have cabin fever Auburn Washington,So much snow falling in the Seattle area. It's making me have cabin fever . . . #vimageapp #Snowmageddon #snowday #video @ Auburn Washington https://t.co/qSa5DgLRMc,Fri Jun 01 03:46:34 +0000 2018,12,Washington USA,en,Panda Bear NSFW,AntoStar01,None,None,27,47.3061 -122.228,56:42.0,1.09485E+18,https://twitter.com/statuses/1094852687760244736,location2.db,47.3061,-122.228
Mon Feb 11 09:33:11 +0000 2019,0,0,low,0,0,0,<a href='http://www.propertywala.com/' rel='nofollow'>PropertyWala.com</a>,READY TO MOVE TDI CITY 200 FT,#3BHK READY TO MOVE TDI CITY 200 FT #AirportRoad #Apartment #Flat #ForSale #Mohali #Residential #Property https://t.co/UeVyfBHtTN,Sat Nov 07 11:03:49 +0000 2009,4679,India,en,PropertyWala.com,propertiesindia,None,None,23,30.71778378 76.68903349,33:17.0,1.09489E+18,https://twitter.com/statuses/1094892093619781634,location3.db,30.71778378,76.68903349
Mon Feb 11 07:57:26 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Don t let anyone tell you that you can t do something You can do what ever you set your mind too You are strong and you are perfect London United Kingdom,Don't let anyone tell you that you 'can't' do something ! You can do what ever you set your mind too!! You are strong and you are perfect ! @ London United Kingdom https://t.co/BeXiNzwOrc,Thu Dec 10 12:36:35 +0000 2009,981,London UK,en,Natalie Brady,nataliebrady09,None,None,2593,51.50711486 -0.12731805,57:31.0,1.09487E+18,https://twitter.com/statuses/1094867994398867461,location3.db,51.50711486,-0.12731805
Mon Feb 11 07:57:39 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,We had such a fun night at the show lastnight Olympia Washington,We had such a fun night at the #reverendhortonheat #bigsandy #thedeltabombers show lastnight. #psychobilly #bigsandy #deltabombers #therev #jimheath #rockabilly @ Olympia Washington https://t.co/nIyYvkWj9O,Fri Jul 31 02:45:53 +0000 2009,87,White Rock British Columbia,en,Brittany Antaya Reilander,MissRockabetty,None,None,243,47.0424 -122.893,57:44.0,1.09487E+18,https://twitter.com/statuses/1094868048299737088,location3.db,47.0424,-122.893
Mon Feb 11 07:57:40 +0000 2019,0,0,low,0,0,0,<a href='https://www.careerarc.com' rel='nofollow'>CareerArc 2.0</a>,This job is now open at Standard Chartered Bank in Follow us and turn on mobile alerts to hear about jobs like these as soon as theyre posted Manager Settlement,This job is now open at Standard Chartered Bank in #Bangkok. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Manager Settlement #ProjectMgmt,Fri May 29 02:57:57 +0000 2009,1003,Thailand,en,Thailand Jobs,tmj_tha_jobs,None,None,487,13.7563309 100.5017651,57:46.0,1.09487E+18,https://twitter.com/statuses/1094868056403107840,location3.db,13.7563309,100.5017651
Mon Feb 11 07:46:10 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,is back honored to be asked to do this look for a themed fashion in today who could imagine that what i thought,#britney is back! honored to be asked to do this #iconic #britneyspears look for a #school themed fashion #editorial #photoshoot in #chicago today. who could imagine that what i thought https://t.co/TJ36GJVKtB,Fri Feb 20 10:39:07 +0000 2009,2513,CHICAGO body Ohio soul,en,Amy Harber/Earth-1 Supergirl,AmyHarber,None,None,1324,41.9779205 -87.6603012,46:16.0,1.09487E+18,https://twitter.com/statuses/1094865162102812672,location2.db,41.9779205,-87.6603012
Mon Feb 11 07:40:45 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Dear Andrew I think there is something wrong Can you play with that chair Takaco Greenwich Theatre,Dear Andrew I think there is something wrong... Can you play with that chair??? Takaco . . #drummer #funny #band #soundcheck #london #rock #music @ Greenwich Theatre https://t.co/M49YPjG5LQ,Wed May 20 14:02:20 +0000 2009,1293,London,en,Mount Forel,mountforel,None,None,359,51.47956077 -0.0075656,40:51.0,1.09486E+18,https://twitter.com/statuses/1094863798467362817,location2.db,51.47956077,-0.0075656
Mon Feb 11 09:28:11 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Sundown Jupiter Street Bel Air Makati City,Sundown. #photography #dayphotos #sunset #sundown #sun #pictures #photos #life #love #lifehappened #Monday #lifetime #pretty #eternal #bestpart @ Jupiter Street Bel Air Makati City https://t.co/XDN9OvM3cC,Sat Aug 01 09:16:09 +0000 2009,317,In the deep blue ocean.,en,Jan,jjjanch,None,None,543,14.55745205 121.03351438,28:16.0,1.09489E+18,https://twitter.com/statuses/1094890832405123072,location3.db,14.55745205,121.0335144
Mon Feb 11 09:28:19 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Visiting OrTorKort market and trying Thai snacks OOrTorKor market is just 2 kms far from REST Ari HostelREST Ari is newly renovated from an old traditional Bangkok home It is,Visiting Or-Tor-Kort market and trying Thai snacks OOr-Tor-Kor market is just 2 kms far from REST Ari Hostel. REST Ari is newly renovated from an old traditional Bangkok home. It is https://t.co/6jbwpJN0MF,Tue Jun 19 11:14:53 +0000 2018,13,Soi Ari 4 (Nua) Bangkok,en,REST Ari Hostel,RESTAriHostel,None,None,32,13.79732138 100.54772104,28:25.0,1.09489E+18,https://twitter.com/statuses/1094890867616186368,location3.db,13.79732138,100.547721
Mon Feb 11 08:13:17 +0000 2019,0,0,low,0,0,0,<a href='https://www.swarmapp.com' rel='nofollow'>Foursquare Swarm</a>,Im at College of Social Sciences Kuniv in Kuwait City w,I'm at College of Social Sciences | Kuniv in Kuwait City w/ @alsaqer_45 @aloialaloi @faisal_alsulily @hmk_175 @faisalaljeemaz @alfailchawif3 https://t.co/DVviJn7vqP,Sat Jun 27 06:26:19 +0000 2015,2131,None,en,Z .,zainab_alza,None,None,988,29.3421464 47.9158908,13:23.0,1.09487E+18,https://twitter.com/statuses/1094871984645779456,location3.db,29.3421464,47.9158908
Mon Feb 11 07:25:16 +0000 2019,0,0,low,0,0,0,<a href='https://www.careerarc.com' rel='nofollow'>CareerArc 2.0</a>,This job is now open at Standard Chartered Bank in Follow us and turn on mobile alerts to hear about jobs like these as soon as theyre posted Client Service Mgr PiB and BB,This job is now open at Standard Chartered Bank in #Singapore. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Client Service Mgr PiB and BB #Banking,Wed Nov 07 22:27:03 +0000 2012,428,Thailand,en,Singapore Banking,tmj_sgp_banking,None,None,268,1.3553794 103.8677444,25:29.0,1.09486E+18,https://twitter.com/statuses/1094859901812191232,location2.db,1.3553794,103.8677444
Mon Feb 11 07:25:21 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,NEW PHOTOSVIDEOS What a joyous night with all the beautiful sweet souls from San Diego County Kirtan We had so much fun at our Valentines Kirtan Party and the viewing of our film,NEW PHOTOS/VIDEOS: What a joyous night with all the beautiful sweet souls from San Diego County Kirtan. We had so much fun at our Valentine's Kirtan Party and the viewing of our film https://t.co/wTQc3tEukm,Sun Jun 10 01:00:27 +0000 2012,199,Southern California,en,SpiritSoul&Friends,SpiritSoulFrnds,None,None,644,32.75340576 -117.16703426,25:33.0,1.09486E+18,https://twitter.com/statuses/1094859922368487424,location2.db,32.75340576,-117.1670343
Mon Feb 11 07:08:26 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,So to my and for their support along the way Seattle Washington,So #grateful to my #friends #family and #colleagues for their support along the way #thankyou @ Seattle Washington https://t.co/YRTja3Vg9q,Sun Apr 24 01:47:53 +0000 2011,18,District of Columbia USA,en,David Trejo,justwheaties,None,None,79,47.6046 -122.3308,08:32.0,1.09486E+18,https://twitter.com/statuses/1094855665938358272,location2.db,47.6046,-122.3308
Mon Feb 11 08:03:34 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,16 months later and we still know how to have the best time reuinon time with hollozza missing you always,16 months later and we still know how to have the best time... reuinon time with hol_lozza missing you always! #london #reuinon #badinfluences #priscillas #faves #friends #goodtimes https://t.co/wKb4WlA4bw,Fri Mar 06 23:45:04 +0000 2009,1695,Liverpool,en,Sophie Glover,xsophxgx,None,None,2618,51.50711486 -0.12731805,03:39.0,1.09487E+18,https://twitter.com/statuses/1094869537940520961,location3.db,51.50711486,-0.12731805
Mon Feb 11 08:03:43 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Ealing Broadway Underground Mind the gap,Ealing Broadway Underground 'Mind the gap' #london #downtownlondon #ealingbroadwayunderground #londonunderground #uk #britain #subway #traveler #furyus #niousmedia #iammarkivus https://t.co/7OChBZDjCW,Fri Mar 30 12:20:41 +0000 2007,1724,Dallas TX,en,M.A.N.,Furyus,None,None,2698,51.51480827 -0.30225864,03:48.0,1.09487E+18,https://twitter.com/statuses/1094869574921515009,location3.db,51.51480827,-0.30225864
Mon Feb 11 10:03:27 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Photo s of 10212017 Wasabi graduates the Puppy Education Course with Wasabi at PetSmart in Las Vegas Nevada Please visit and follow Wasabi s instagram too,Photo (s) of 10/21/2017: Wasabi graduates the Puppy Education Course with Wasabi at PetSmart in Las Vegas Nevada * Please visit and follow Wasabi's instagram @wasabicurlytail too. https://t.co/QjcHHF3r3N,Mon Jun 14 03:41:06 +0000 2010,402,Las Vegas NV,en,Yutakan @ Las Vegas,japangelito,None,None,72,36.15758856 -115.31083301,03:32.0,1.0949E+18,https://twitter.com/statuses/1094899708965732352,location3.db,36.15758856,-115.310833
Mon Feb 11 10:03:42 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Good Monday morning to you all Coffee and Vegan Breakfast Burritos on the go Pints from City Tavern,Good Monday morning to you all. Coffee and Vegan Breakfast Burritos on the go. Pints from @tynebankbrewery @TimothyTaylors #breakfast #coffee #mondaymotivation #mondaymood @ City Tavern https://t.co/yOdXPNYotm,Wed Dec 18 16:07:34 +0000 2013,2877,Newcastle upon Tyne,en,City Tavern,CityTavernNcl,None,None,3637,54.97685612 -1.61259695,03:47.0,1.0949E+18,https://twitter.com/statuses/1094899769808322560,location3.db,54.97685612,-1.61259695
Mon Feb 11 07:35:39 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,The dead should not be causing problems for the living Photo New York New York,'The dead should not be causing problems for the living...' Photo: @AlexJosephPhoto @ New York New York https://t.co/yxYJmMVPY2,Tue Aug 09 23:10:17 +0000 2011,339,Brooklyn NY,en,Not Tristan Gill,GillBabyJesus,None,None,375,40.7142 -74.0064,35:44.0,1.09486E+18,https://twitter.com/statuses/1094862513840111616,location2.db,40.7142,-74.0064
Mon Feb 11 09:04:29 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,It s time to seize the day London United Kingdom,It's time to seize the day #MorningMotivation #motivationmonday #industryme @ London United Kingdom https://t.co/JYnhxxt6f9,Sun Mar 05 14:54:07 +0000 2017,1546,London England,en,IndustryMe,Industrymee,None,None,920,51.50711486 -0.12731805,04:35.0,1.09488E+18,https://twitter.com/statuses/1094884870487138305,location3.db,51.50711486,-0.12731805
Mon Feb 11 09:57:17 +0000 2019,0,0,low,0,0,0,<a href='https://511ny.org' rel='nofollow'>NYTransit</a>,Cleared Construction on Both directions from 42nd StreetGrand Central Station to Brooklyn BridgeCity Hall Station,Cleared: Construction on #4Line Both directions from 42nd Street-Grand Central Station to Brooklyn Bridge-City Hall Station,Wed Jul 08 19:54:06 +0000 2009,687,New York CIty,en,511NY 456 Lines,511ny456,None,None,7,40.752069 -73.977655,57:22.0,1.0949E+18,https://twitter.com/statuses/1094898156200960000,location3.db,40.752069,-73.977655
